text,label
Bumped into a hoodie-wearing @stuartgh on the way to the pics. He tried to mug me at blog-point but I lived to tweet again! ,1
...almost fforgot.... Twitter me bi-otch! (sounds dirty) ,1
@lulazoid Ta.  We had these regularly in Maastricht. I can't make it to this one because I'll be in Canada in June.,1
Rib-eye!!!!!!! I love my brothers ,1
@nikski i have so much footage like what he was talking about from when i was studying and pretty much a tomato freak - never used it ,0
is going away bye all ,1
"I've never seen an editor that could even come *close* to the awesomeness of ""e"" (http://e-texteditor.com). A pity I'm on OSX ",0
@leannenufc PS: I tried 2 listen 2 Mariah on my phone last nite but it wouldn't work  Will do as soon as I'm back on my laptop. Can't wait,0
@Iblduafollowing Thanks for the mention ,1
"im going to the cinema today, watching a turkish movie  Oh noo scool starts tomorrow =(",1
@paultelner I bet it was did you by chance get it on film? the best moments are always missed heh ,1
Is the biggest hobo of all time ,0
"@DP_Daily He played like 5 songs... but he was the best, by far. ",1
Thank you for the love back ,1
@strawberrycola to bad i forgot it ,0
@kirstiealley Depression is not a fun thing is it? ,0
@yellowcrayola thank you! ,1
I KNEW I SHOULD'VE BOUGHT TICKETS TO YESTERDAY'S CUBS GAME.    Epic fail on my part.,0
I'm taking a field trip to go put putting!  My school is better than yours,1
@parkavepirate Chris Pine (Captain Kirk) ,1
@heidimontag my friend and i keep arguing over if the Hills scripted or reality?? i looveee the show but i was jw so i can tell her!  xo,1
"hmmm Fig had a bit of a moment and regressed he cowered to the ""here"" command  he is getting less traumatized though, just takes time.",0
@MPWastingMorn would be the best beer getter ever.    I <3 beer.,1
#iremember when my old laptop used to work well so I COULD talk 'til the early weekend mornings on MSN with @phoebegeorgina & @AnnabelHOE ,0
I love my Zwinky. She's so cute. I'm so fascinated ,1
@angelk oh and i saw birbigs do his off-broadway show when i was in nyc last week.. funny stuff!  got a souvenir that you and E can share ,1
grandparents house todayy. maybe more GH:WT 2v2s with witwix. we're 44-0. no one can beat us ,1
"Diversity were amazing, but I am sad Susan Boyle didn't win it - not sure why BGT ",0
@pantherpaws02 sad panda  i just woke up. see you in like 30 min!,0
@aniskywalker I've been a fan since the first album and heard such great reviews of their concerts. Hopefully I'll get the chance again.. ,0
@AmyElizabeth26 Jealousy ,0
"@JustinTodd Dude, that twitpic is so stupid ",1
Yah georgia. Thats what im talking about. ,1
"Oh-em-gee!!Just finished reading ""My sisters keeper"" & is beyond sadd!!!  and now everything makes sense!! Can't wait to see the movie!",0
Going to woodland hills  gna swim and drink. Makin the best of a good day. Yee,1
waiting for TNT factor tommorow ,1
is about to start Gore Marathon Part 3  http://plurk.com/p/yst8v,1
"all live, time - work, when time for love, friends meeting party or hreat hardcore concerts ",0
@floraisadora I'm on my way over.  ,1
@jonasbrothers http://twitpic.com/5j3uq - Joe i love your sandals xD you look so cute and funny  Thankz for coming to peru!!!,1
I'm so bored I guess I'll go up here and get ready for bed  so not the move. It's on tomorrow!!!,0
"Bank holiday Monday today. An extended weekend, just so happens I like working early weekends ",1
"seriously, I should not be this tired. I need deep sleep, not this pissy tossing and turning  moan moan moan!",0
@Lauren_lolly_ lol! I couldn't keep up! Thought there was at least 4 ,1
@NYsFeDDiBuiLDeR Now you're here! Forever!!  - Kimberly,1
"Great news, I'm sure there will be more good news soon  ...I ""copied"" your tonyrobbins contact and now I am following him too",1
@TracyAnn_W Thanks my sweet!! slowly but surely....being more active and healthy!! ,1
I am overwhelmed today  taking a moment to eat and pray!!!!,0
Weather have made us go and touch hell! What a crap! Cant even work properly! AC too is not able to control the situations ! ,0
@ImInLoveWithMJ lol I can't stick to one icon  but I'm trying to keep this icon and background for at least 2 weeks LOL,0
"I'll let you stay with me if you surrender. So, PLEASE, surrender ",1
Hanging out at caitlynns.  bored!,1
@tushsharma  can't give u tickets but could share pictures and info when it happen,1
Is on his way back to sheffield ,1
"I have used 2 PC's today. 1 is my laptop at home, the other is a desktop PC at work. Both have broke ",0
@sebattical ouch! Have a listen to spiritualized 'songs in a & e' to calm yr nerves ,1
"Is Trying to put my Picture on Twitter, and i can't there is always a Problem ",0
"@nagayalk damn 6 times faster than US,   http://www.speedtest.net/result/499148769.png",0
Yet another late night with way too little sleep. ,0
Omg I have to stop doing these 1200 nights I'm dyin here and coffee not workin ,0
Just got back from WW  too much buffet and red meat this week got some work to do this week!!,0
"@littlebitlil I forgots, help me with your vid, lol! I dnnoe what clips to do to the lyrics ",0
@Josie_McFly aw thanks  I do ^^,1
@seogus not but you cant go wrong with Ritchie Blackmore and Rainbow ,1
I missed BB tonight ,0
@kikixkeelax LOVE YOUR PICTURE ,1
Playing Saints 2 in co-op ,1
"@wensies lol... i see your point, but food is something you just dont mess around with. I LOVE food ",1
Cougars game called due to weather.  No baseball tonight.  ,0
@KoalaLynny but I dont want to share my your heart with anyone!  You are my sissy..,1
ohh s**t... drop by 1  73. kcbtours.com,0
lady gaga has a donkey dick... http://tinyurl.com/cuel3t  and i want to suck on it ,1
"coursework/revision today me thinks  hmm,, maybe go out later , football sounds gurd ;D     ",0
@cal_el_uk tell me about it. I wanna go back to bed - curse you for making me get up ,0
@ImUrFavoriteGrl I'm soo excited! @FliBoogie365 Get Ready.. New & Improved CuZoS will be partying for the 1st time. ,1
@Dannymcfly Hey Danny  whereabouts in Uganda did you guys go? Im going in July and was wondering if its the same place  please reply! xx,1
@iFod Boa tarde ,1
@krissheppard it just can't be said any sweeter than that. ,1
i really miss pushing daisies  how dare they cancel it! what bums.,0
@jayboduke Dude I really cant afford it. I am pretty gutted mate ,0
"@ramaro17  i am so upset,sad and pissed! Can u believe that?",0
Missing the shotgun match because I was guilted into going to the store with the wife. ,0
Sighs. Work is so uneventful  - http://tweet.sg,0
Parts of Airfrance 447 found near the coast of Senegal.,0
Anybody know a secret voodoo trick to rid poison ivy?? Apparently nothing in stores or the Hospital can help me.... ,0
is going to russell peters tomorrow!! yaaay ,1
@GodivaGirlCov let me know if you here anything ,1
"Sometimes... i just feel like a ghost, i honistly don't think anyone know's i'm alive, i think people just walk right through me... ",0
@justhitstatic <3333333 noted and noted!  this is going to be fun!,1
My gpa just got some choco/peanut butter fudge and its very good ,1
"@ChristineMoo94 omg! thats a bummer!  and i'm sure they are nice! also, me you and hollie don't dance anyway cos we arn't in it. ;)",0
@VanceStudios I could easily be a crazy cat lady but the better half  won't have it ,1
@andriavega i don't hate you. Nor am i mad. You already know how i am when i wake up. I'm just glad you guys are okay. ,1
@Mimi_JG ohhh  hope they weren't too hard on ya ... i alwys thought they lke to wait for U to get comfy B4 they bombard U wth work!!,0
@DMFoto Haha luckily im not burnt now. Im more tanned! dont think u will burn today tho..its getting dullish. ,0
@CateP36 I have to admit I can be directed to do a lot of things with a #timtam or 2. ,1
"@shadowhelm Don't mess with the bull my friend, you just might get the horns. ",1
It's not about walking to work in the rain ,0
@mega_zoi  Hello to you too  from NB Frankfurt ,1
"@jbarks Hey joshua, we'll be emailing you directly  Thanks!",1
@Shontelle_Layne Ooh ooh. Purple's cool. Or maybe blue. ,1
Three martini playdate! Looks excellent. ,1
"Denverrrr. Long walk to my gate, but I only used the escalater once! Now it's time to om nom on my lee's sandwich ",1
no lake today.  how sad. graduation tomorrow... picking out paint colors on Monday!!! ,1
@DiiLee hate paper work ..  alla e3eeenich 7abooba ,1
@nikkidreams Sorry I never made it down there.  Ended up stuck at home without a car ,0
@InsideGaming K thanks. ,1
14 hours until i see Adam again. Haven't seen him all week ,0
my revision is taking over my entire life  booooo,0
@putmynamehere aww! that's so cute.  my other crush too. my cousin's thought he's my bf! coz his my partner on our prom. and were very ...,1
@ncm lol that last tweet about Agile sounded like a Viz top tip ,1
I found out my youth centre's been broken into. All 4 macs recording equipment & HDTV gone :o ,0
"After reading those messages, I'm feeling rather mischievous. Excellent. YOUTUBE: Uh oh. TONY: You know it. YOUTUBE: We'll ban you. TONY: ",0
Damn he has a girl friend. ,0
90210 is the bomb  i looove this show ,1
"@ThePaulDaniels my aunt Mary Perkins used to take your wife to school - Mary, her husband Ron and son Dean were neighbours of the McGees ",1
"If you are wondering, we have only received the presentation materials/links from 9 of the 23 speakers.  #DoDNN",0
is tired. Still. But the charity show was good fun  And we raised about �700 for Help for Heroes.,1
@chillybreck OMG that's a long day  Will wave to you later as I take son to cinema. Will stop off & stock up (cinema way too expensive),0
"tlc plays some good documentaries.. like, those abnormally strange ones. Tree man, tallest children, etc. ",1
"@FionaGratzer  bone dry! I barely escaped it,it was just beginning to drizzle on me.fab start to a 'summer' eh!",1
Anyone else want to see Paris 36 tonight @filmstreams with @nerdytwerd and me? It's at 6:45 and free for students. ,1
@ninjapixie83 i didn't make it either. ,0
on the laptop for a bit...video later today  does anybody else think when it rains god is pissing on us?,1
Is wondering how many minutes of my life I spend waiting for the Outlook BLOATWARE..... ,0
"Had smoked salmon & rocket penne for dinner, unfortunately didn't taste as good as it sounds ",0
last day in firenzeee ,0
@elenaaaaaaa oh thanks ,0
@sabrinablanks It does. Its still not working  I'm gonna call the company,0
Less than 7 hours until take-off. All-nighters aren't as fun when you were already dragging from from earlier in the day. ,0
Woah! I never REALLY miss people but i totally miss my favourites and my big sister!  hmmf! Nothing can bring to my face. Rave tonight ;),0
and came back when I moved all my stuff back inside ,0
@spindeezy Oh I remember U shouting it out on the Rosie O'Donell show (U know how long ago that was). LOL ,1
@broski499  it takes a lot of skill and patience. ,1
"@zacwhite I'd pay $50 for HD picture and sound out. It's overpriced and includes something you don't need, but ugh Std Def ",0
got the flip flops off showing off the FRESH champagne pedure ,1
no trip to nyc for jak.  but we'll see when the beach trip lands now. stay tuned for schedule updates.,0
I think I wanna get the sims 3. I'm a big sucker for video games. I want them all! ,1
Going to bed starving like the children in Rwanda ,0
"@KDX125 most def....I'm on the couch gettin ready to ""on demand"" a movie and had pizza delivered earlier...the best rainy Fri plan ",1
@AntGotSteeZ its so gross lol i hate any kind of asian food.  im the only one who doesnt eat sushi ,0
@janemoo nothing.... ,0
is a member of PET and had a good day ,1
Dont forget that Saturday is #underapound day  http://140characters.co.uk/,1
@MCRsavedmylife Im not Okay jk Im OK thxs and how did ur day hun??? ,1
@lauraily  Thats not good to hear. Got nothing to cheer urself up with/others to cheer u up?,0
"@devinewilliam haha i just want to live in melbourne, not study there. noo i didn't even get myself any krispy kremes ",0
@jvuuuzy I told you hop on that leaaan ,1
Watching Ramsay's Kitchen Nightmares now  Ew cockroaches |:,1
@hot4dannywood  that is terrible! What if u take 3-4 benedryl?  NyQuill is good 2!,0
M1 finally over ,1
last show tonight! sadness ,0
has just cut the grass in preparation for a wet week-end ,0
Very sad that I cannot join in on all the Wizard World festivities ,0
My mom maybe getting me a new phone !! Bt she's stil considering . ,0
@carrie2th9 nope nt a thing  my life is soo boring sumtimes lol wat bout u?,0
@BrookerHooker hello?! Whole foods! I practically LIVE there... In fact I'm on my way to get a snacky poo right now ,1
